MovieID,Title,Year,Genre1,Genre2,Genre3,Genre4,Genre5,Genre6,Genre7,Genre8,dialogue_coverage_proxy,language_feature_version,num_lines,avg_line_length,median_line_length,num_tokens,num_unique_tokens,type_token_ratio,hapax_ratio,top_word_frequency_ratio,bigram_repetition_ratio,trigram_repetition_ratio,repeated_line_ratio,duplicate_line_count,most_common_line_frequency,repeated_short_phrase_ratio,question_line_ratio,exclamation_line_ratio,first_person_pronoun_ratio,second_person_pronoun_ratio,contraction_ratio,average_sentiment,sentiment_variance,positive_word_ratio,negative_word_ratio,anger_word_ratio,fear_word_ratio,joy_word_ratio,sadness_word_ratio,average_word_length,long_word_ratio,common_word_ratio,rare_word_ratio,simple_word_ratio,complex_word_ratio,flesch_reading_ease,average_sentence_length,subtitle_words_per_minute,num_lines_per_minute,unique_subtitle_words_per_minute,Genre9,Genre10,MovieLens32MAvailable,FranchiseID,FranchiseName,FranchiseInstallment,FranchiseLength,imdb_tconst,imdb_Title,imdb_averageRating,imdb_numVotes,imdb_originalTitle,imdb_isAdult,imdb_runtimeMinutes,imdb_low_votes
4918,The Young Lions,1958.0,Drama,War,,,,,,,13.293413173652697,2,2220,5.134234234234234,5.0,11398,1939,0.1701175644849973,0.5404847859721505,0.0446569573609405,0.4143195577783627,0.1008248508248508,0.122072072072072,193,23,0.2575790812968894,0.1454954954954955,0.0675675675675675,0.0631689770135111,0.0517634672749605,0.06395858922618,0.0008773469029654,0.0543947382462686,0.0276364274434111,0.0267590805404456,0.0026320407088962,0.0017546938059308,0.0064046323916476,0.0038603263730479,3.932882961923145,0.1164239340235128,0.4892086330935252,0.5107913669064749,0.791981049306896,0.0602737322337252,93.22508362948952,5.187983614019117,68.25149700598803,13.293413173652695,11.610778443113773,,,True,,,,,tt0052415,The Young Lions,7.1,9624.0,The Young Lions,False,167.0,False
4919,Subway,1985.0,Crime,Drama,Romance,Thriller,,,,,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,,tt0090095,Subway,6.5,17793.0,Subway,False,104.0,False
4920,"Now, Voyager",1942.0,Drama,Romance,,,,,,,20.94017094017094,2,2450,4.491020408163266,4.0,11003,1846,0.1677724257020812,0.5292524377031419,0.0466236480959738,0.4043810216324304,0.0871738932824288,0.06,96,12,0.2457846657274008,0.1465306122448979,0.0114285714285714,0.0727983277288012,0.056711805871126,0.0757975097700627,0.0058165954739616,0.0446812449231724,0.0252658365900209,0.0194492411160592,0.0004544215214032,0.0025447605198582,0.0068163228210488,0.0079069344724166,3.9615559392892847,0.1126965373080069,0.4832318458602199,0.5167681541397801,0.788966645460329,0.0555303099154775,93.62944677002264,4.881543921916593,94.04273504273505,20.94017094017094,15.777777777777779,,,True,,,,,tt0035140,"Now, Voyager",7.8,20728.0,"Now, Voyager",False,117.0,False
4921,Little Women,1933.0,Drama,Romance,,,,,,,18.443478260869565,2,2121,5.127298444130127,5.0,10875,1668,0.1533793103448275,0.5149880095923262,0.040367816091954,0.4251425418429281,0.0891198381311505,0.0711928335690711,102,9,0.2571389157125121,0.1277699198491277,0.0495049504950495,0.0309885057471264,0.0480919540229885,0.0819310344827586,0.0077241379310344,0.0501472342449465,0.0289655172413793,0.0212413793103448,0.000735632183908,0.0022068965517241,0.008,0.0077241379310344,3.8644597701149426,0.0925977011494252,0.4477241379310345,0.5522758620689655,0.8116781609195403,0.0418390804597701,97.13175414307771,5.41044776119403,94.56521739130434,18.443478260869565,14.504347826086956,,,True,,,,,tt0024264,Little Women,7.1,8528.0,Little Women,False,115.0,False
4922,Halls of Montezuma,1950.0,Adventure,War,,,,,,,,2,1251,4.245403677058353,4.0,5311,1009,0.1899830540387874,0.514370664023786,0.0446243645264545,0.3593220338983051,0.0838199284234319,0.1486810551558753,130,17,0.2215839532912703,0.1430855315747402,0.2158273381294964,0.0600640180756919,0.0485784221427226,0.0913199020900018,0.0047072114479382,0.0449787836026739,0.0248540764451139,0.0201468649971756,0.0009414422895876,0.0009414422895876,0.0045189229900207,0.0039540576162681,3.875353040858595,0.0901901713424967,0.4695914140463189,0.530408585953681,0.8030502730182639,0.038410845415176,96.8021251082917,4.8591033851784085,,,,,,True,,,,,,,,,,,,
4923,Guadalcanal Diary,1943.0,Action,War,,,,,,,14.881720430107526,2,1384,5.688583815028902,6.0,7873,1685,0.2140226089165502,0.5774480712166172,0.0405182268512638,0.3546747967479675,0.0750857578452547,0.0679190751445086,61,13,0.2148891570856888,0.120664739884393,0.0122832369942196,0.0318811126635336,0.0242601295567128,0.0,-0.0001270163851136,0.0301028671387799,0.0149879334434142,0.0151149498285278,0.0041915407087514,0.0031754096278419,0.0046996062492061,0.0021592785469325,3.888352597485075,0.1138066810618569,0.4506541343833354,0.5493458656166645,0.7857233583132224,0.0641432744824082,90.8597232877366,6.689039932030586,84.65591397849462,14.881720430107526,18.118279569892472,,,True,,,,,tt0035957,Guadalcanal Diary,6.6,2431.0,Guadalcanal Diary,False,93.0,False
4925,The Cheap Detective,1978.0,Comedy,,,,,,,,20.75,2,1909,4.732844421162913,5.0,9035,1704,0.1885998893193138,0.5381455399061033,0.0417266187050359,0.378016382554793,0.0815897265581755,0.0492404400209533,57,8,0.2298112580948691,0.1257202723939235,0.038763750654793,0.0680686220254565,0.0533480907581627,0.0635307138904261,-0.0040951853901494,0.0421525709065373,0.0190370780298837,0.0231322634200332,0.0012174875484228,0.0039845047039291,0.0027670171555063,0.0068622025456557,3.923298284449363,0.1094631986718317,0.4863309352517985,0.5136690647482014,0.7926950747094632,0.0508024349750968,94.1713961371992,5.231615518239722,98.20652173913044,20.75,18.52173913043478,,,True,,,,,tt0077321,The Cheap Detective,6.4,6466.0,The Cheap Detective,False,92.0,False
4926,Everybody's Famous! (Iedereen beroemd!),2000.0,Comedy,Drama,Musical,,,,,,14.804123711340209,2,1436,4.105153203342619,4.0,5895,1083,0.1837150127226463,0.5096952908587258,0.0395250212044105,0.3800475059382422,0.1096215849312744,0.0974930362116991,87,11,0.2448460167981674,0.1699164345403899,0.0459610027855153,0.0262934690415606,0.0442748091603053,0.073960983884648,0.003392705682782,0.0502005336533238,0.0268023748939779,0.0234096692111959,0.0030534351145038,0.0020356234096692,0.0062765055131467,0.0030534351145038,3.8916030534351145,0.102629346904156,0.4732824427480916,0.5267175572519084,0.8096692111959287,0.0558100084817642,95.46562474712056,5.207597173144876,60.77319587628866,14.804123711340207,11.164948453608247,,,True,,,,,tt0209037,Everybody's Famous!,6.9,3393.0,Iedereen beroemd!,False,97.0,False
4927,The Last Wave,1977.0,Fantasy,Mystery,Thriller,,,,,,10.89622641509434,2,1155,4.105627705627706,4.0,4742,1104,0.2328131590046394,0.5443840579710145,0.0409110080134964,0.3324193208183927,0.0829113924050632,0.1012987012987013,81,15,0.207678514924586,0.1714285714285714,0.0649350649350649,0.0495571488823281,0.0480809784900885,0.0434415858287642,-0.0052720371151412,0.034767650584589,0.0147617039223956,0.0200337410375369,0.0014761703922395,0.0031632222690847,0.0012652889076339,0.0037958667229017,4.10670603121046,0.1277941796710248,0.477013918177984,0.522986081822016,0.7661324335723323,0.0657950231969633,90.33244135024152,4.960251046025105,44.735849056603776,10.89622641509434,10.415094339622641,,,True,,,,,tt0076299,The Last Wave,6.9,12370.0,The Last Wave,False,106.0,False
4928,That Obscure Object of Desire (Cet obscur objet du desir),1977.0,Drama,,,,,,,,13.640776699029129,2,1405,4.309608540925267,4.0,6055,1198,0.1978530140379851,0.5450751252086812,0.0558216350123864,0.3696729435084241,0.0753345448537915,0.0669039145907473,60,10,0.2225158998926241,0.1786476868327402,0.0526690391459074,0.0751445086705202,0.0647398843930635,0.0728323699421965,-0.0031379025598678,0.0506920528243373,0.0237819983484723,0.0269199009083402,0.0021469859620148,0.0034682080924855,0.0064409578860445,0.003963666391412,3.868373245251858,0.0977704376548307,0.5076796036333608,0.4923203963666391,0.8004954582989265,0.0515276630883567,95.148219235046,4.8131955484896665,58.786407766990294,13.640776699029127,11.631067961165048,,,True,,,,,tt0075824,That Obscure Object of Desire,7.8,26887.0,Cet obscur objet du desir,False,103.0,False
4929,The Toy,1982.0,Comedy,,,,,,,,19.529411764705884,2,1992,4.4879518072289155,4.0,8940,1436,0.1606263982102908,0.516016713091922,0.052572706935123,0.4414364022821345,0.1268740210337883,0.0878514056224899,104,6,0.2841640096213011,0.1802208835341365,0.1149598393574297,0.0615212527964205,0.0644295302013422,0.0753914988814317,-0.0004474272930648,0.0456373837014348,0.0225950782997762,0.0230425055928411,0.0024608501118568,0.0007829977628635,0.0069351230425055,0.0034675615212527,3.788255033557047,0.0828859060402684,0.4945190156599552,0.5054809843400447,0.8189038031319911,0.0430648769574944,98.11529344667316,4.203102961918194,87.6470588235294,19.529411764705884,14.07843137254902,,,True,,,,,tt0084809,The Toy,5.8,15504.0,The Toy,False,102.0,False
4930,Funeral in Berlin,1966.0,Action,Drama,Thriller,,,,,,11.637254901960784,2,1187,4.449031171019376,4.0,5281,1220,0.2310168528687748,0.559016393442623,0.0480969513349744,0.3183712121212121,0.0651638567910589,0.0732940185341196,54,13,0.1917795245761909,0.1946082561078349,0.0640269587194608,0.0541564097708767,0.0573754970649498,0.0605945843590229,0.0030297292179511,0.0431644620966697,0.0231016852868774,0.0200719560689263,0.0015148646089755,0.0037871615224389,0.0041658776746828,0.0039765195985608,4.025563340276463,0.1213785267941677,0.4756674872183298,0.5243325127816701,0.7852679416777125,0.0624881651202423,92.2639672571646,5.048757170172084,51.77450980392157,11.637254901960784,11.96078431372549,,,True,307.0,Harry Palmer,2.0,5.0,tt0060437,Funeral in Berlin,6.8,8653.0,Funeral in Berlin,False,102.0,False
4931,Don't Go in the House,1980.0,Horror,,,,,,,,,2,2004,3.932634730538922,4.0,7881,1512,0.1918538256566425,0.5370370370370371,0.0412384215201116,0.3907360406091371,0.1078817108770148,0.1012974051896207,141,13,0.2493178501173932,0.1112774451097804,0.1132734530938123,0.0578606775789874,0.0496129932749651,0.0614135262022585,0.0073594721482045,0.0405498224356559,0.0239817282070803,0.0166222560588757,0.00228397411496,0.0016495368608044,0.0046948356807511,0.0027915239182844,3.9059763989341456,0.0977033371399568,0.4729095292475574,0.5270904707524425,0.7983758406293617,0.0494861058241339,93.56385710863272,6.534825870646766,,,,,,True,,,,,,,,,,,,
4932,Dressed to Kill,1980.0,Mystery,Thriller,,,,,,,11.442307692307692,2,1190,5.115966386554621,5.0,6088,1148,0.1885676741130092,0.519163763066202,0.0431997371879106,0.3714473468046657,0.0772264212947748,0.053781512605042,42,8,0.2243489690298201,0.1764705882352941,0.0218487394957983,0.0617608409986859,0.0499342969776609,0.0691524310118265,-0.0039421813403416,0.0410488481681721,0.0185611038107752,0.0225032851511169,0.0027923784494086,0.0014783180026281,0.0029566360052562,0.0054204993429697,3.869250985545335,0.1034822601839684,0.495400788436268,0.5045992115637319,0.801412614980289,0.0509198423127463,93.80169554574286,6.094094094094094,58.53846153846154,11.442307692307692,11.038461538461538,,,True,,,,,tt0080661,Dressed to Kill,7.0,56297.0,Dressed to Kill,False,104.0,False
4933,The Earthling,1980.0,Adventure,Drama,,,,,,,11.144329896907216,2,1081,4.157261794634597,4.0,4494,901,0.2004895416110369,0.4994450610432852,0.0496217178460169,0.3665702203427554,0.0932769367764915,0.1304347826086956,98,17,0.2299387868670005,0.1156336725254394,0.1794634597594819,0.0658655985758789,0.0594125500667556,0.0723186470850022,-0.014018691588785,0.0391893240832012,0.0126835781041388,0.0267022696929239,0.0037828215398308,0.0053404539385847,0.0033377837116154,0.0037828215398308,3.778371161548731,0.0716510903426791,0.4919893190921228,0.5080106809078772,0.8328882955051179,0.0267022696929239,100.87576991544282,4.666666666666667,46.329896907216494,11.144329896907216,9.288659793814434,,,True,,,,,tt0080671,The Earthling,6.8,2036.0,The Earthling,False,97.0,False
4934,The Exterminator,1980.0,Action,Crime,Thriller,War,,,,,8.60576923076923,2,895,4.702793296089386,5.0,4209,946,0.2247564742219054,0.547568710359408,0.0515561891185554,0.3569391634980988,0.1048252911813644,0.0837988826815642,50,13,0.2308972073677956,0.2044692737430167,0.1687150837988826,0.0444286053694464,0.0558327393680209,0.0722261819909717,-0.0011879306248515,0.0387251271909897,0.0187693038726538,0.0199572344975053,0.0021382751247327,0.0004751722499406,0.002375861249703,0.0035637918745545,3.844143502019482,0.0833927298645759,0.4894274174388215,0.5105725825611784,0.8227607507721549,0.0451413637443573,96.8198012196088,5.375478927203065,40.47115384615385,8.60576923076923,9.096153846153847,,,True,,,,,tt0080707,The Exterminator,5.7,7285.0,The Exterminator,False,104.0,False
4935,The Falls,1980.0,Drama,Sci-Fi,,,,,,,11.897435897435898,2,2320,4.756465517241379,5.0,11035,3109,0.281739918441323,0.6256030878095851,0.0676937018577254,0.3027913721225304,0.0727816550348953,0.0284482758620689,40,11,0.1877917252005256,0.0099137931034482,0.0,0.002990484821024,0.0036248300860897,0.0118713185319438,-0.0040779338468509,0.0131233795176159,0.0045310376076121,0.008608971454463,0.0001812415043044,0.0012686905301314,0.0016311735387403,0.0016311735387403,4.775894879927503,0.2467603081105573,0.4043497961033077,0.5956502038966923,0.6321703670140462,0.1562301767104666,56.80545614449204,15.412011173184355,56.58974358974359,11.897435897435898,15.943589743589744,,,True,,,,,tt0080715,The Falls,7.1,1823.0,The Falls,False,195.0,False
4936,Fame,1980.0,Drama,Musical,,,,,,,7.425373134328358,2,995,4.8321608040201,5.0,4808,1212,0.2520798668885191,0.5825082508250825,0.0370216306156406,0.3085084252132307,0.0736579275905118,0.050251256281407,31,8,0.1910953916571309,0.1638190954773869,0.0482412060301507,0.0603161397670549,0.0509567387687188,0.0690515806988352,0.0024958402662229,0.0370154013970061,0.0197587354409317,0.0172628951747088,0.0010399334442595,0.0014559068219633,0.0056156405990016,0.0039517470881863,4.069259567387687,0.1187603993344426,0.4633943427620632,0.5366056572379367,0.7724625623960066,0.0665557404326123,91.18481537060872,4.535849056603774,35.88059701492537,7.425373134328358,9.044776119402986,,,True,,,,,tt0080716,Fame,6.6,26253.0,Fame,False,134.0,False
4937,Fatso,1980.0,Comedy,,,,,,,,18.634408602150536,2,1733,4.110213502596653,4.0,7123,1198,0.1681875614207496,0.4557595993322204,0.0391688895128457,0.4574557708508845,0.1668305013340822,0.2077322562031159,237,12,0.3121533384820613,0.1257934218118869,0.0767455279861511,0.0567176751368805,0.0475923066123824,0.0588235294117647,0.0051944405447143,0.055707960929362,0.0304646918433244,0.0252702512986101,0.001544293134915,0.0029481959848378,0.0061771725396602,0.0088445879545135,3.9302260283588377,0.1043099817492629,0.4321212972062333,0.5678787027937666,0.7829566194019374,0.0530675277270812,93.2455266706444,5.087857142857143,76.59139784946237,18.634408602150536,12.881720430107526,,,True,,,,,tt0080724,Fatso,6.2,2562.0,Fatso,False,93.0,False
4938,The Aviator's Wife (La femme de l'aviateur),1981.0,Drama,,,,,,,,14.716981132075473,2,1560,4.484615384615385,4.0,6996,1239,0.1771012006861063,0.5221953188054883,0.0500285877644368,0.3875625446747677,0.0882184729768372,0.0493589743589743,45,6,0.2379012080920723,0.1679487179487179,0.0134615384615384,0.0703259005145797,0.055746140651801,0.085620354488279,-0.0082904516866781,0.0479587126646902,0.0198684962835906,0.0281589479702687,0.0018582046883933,0.0004288164665523,0.0061463693539165,0.0024299599771297,3.860062893081761,0.1069182389937107,0.5225843339050886,0.4774156660949114,0.8064608347627216,0.0451686678101772,85.01709874750269,16.009153318077804,66.0,14.716981132075471,11.68867924528302,,,True,,,,,tt0080728,The Aviator's Wife,7.4,5771.0,La femme de l'aviateur,False,106.0,False
4939,The Final Countdown,1980.0,Action,Sci-Fi,Sci-Fi,War,,,,,16.524271844660195,2,1702,4.202702702702703,4.0,7153,1462,0.2043897665315252,0.5129958960328317,0.0378862015937368,0.3515100671140939,0.0941127115088798,0.1098707403055229,121,18,0.222820387331329,0.1128084606345476,0.0552291421856639,0.0413812386411295,0.0271214874877673,0.056479798685866,-0.0030756326017055,0.0304672635373636,0.0137005452257793,0.0167761778274849,0.005731860757724,0.0026562281560184,0.001398014818957,0.0033552355654969,4.194184258353139,0.1487487767370334,0.434363204249965,0.565636795750035,0.7483573325877254,0.0806654550538235,86.8933248287432,5.362068965517241,69.44660194174757,16.524271844660195,14.194174757281553,,,True,,,,,tt0080736,The Final Countdown,6.7,29891.0,The Final Countdown,False,103.0,False
4940,The First Deadly Sin,1980.0,Thriller,,,,,,,,21.142857142857142,2,2368,4.066300675675675,4.0,9629,1838,0.1908817114965209,0.5495103373231773,0.0384255893654585,0.3850228500207727,0.0879817180845538,0.0764358108108108,119,10,0.2365099974032719,0.1182432432432432,0.0190033783783783,0.0484993249558625,0.0428912659673901,0.0813168553328486,0.0014539412192335,0.0390465930857753,0.0202513241250389,0.0187973829058053,0.0014539412192335,0.0022847647730813,0.0024924706615432,0.0020770588846193,3.953266175096064,0.1227541800810052,0.4730501609720635,0.5269498390279365,0.7738082874649497,0.0597154429328071,91.59766272381364,5.999376947040498,85.97321428571429,21.142857142857142,16.410714285714285,,,True,,,,,tt0080738,The First Deadly Sin,5.9,2452.0,The First Deadly Sin,False,112.0,False
4941,Flash Gordon,1980.0,Action,Adventure,Sci-Fi,Sci-Fi,,,,,10.783783783783784,2,1197,4.427736006683375,4.0,5300,1336,0.2520754716981132,0.562125748502994,0.0347169811320754,0.2660879411209662,0.0454888637221593,0.0476190476190476,33,5,0.1557988109842408,0.1361737677527151,0.0902255639097744,0.0632075471698113,0.0466037735849056,0.0616981132075471,-0.0133962264150943,0.0392545033819864,0.0130188679245283,0.0264150943396226,0.0073584905660377,0.0037735849056603,0.0033962264150943,0.0052830188679245,4.133207547169811,0.1264150943396226,0.450754716981132,0.5492452830188679,0.7473584905660378,0.0649056603773585,89.44762674323219,4.608695652173913,47.747747747747745,10.783783783783784,12.036036036036036,,,True,,,,,tt0080745,Flash Gordon,6.5,66099.0,Flash Gordon,False,111.0,False
4942,The Angry Red Planet,1959.0,Sci-Fi,,,,,,,,18.783132530120483,2,1559,3.878768441308531,4.0,6047,1452,0.2401190673061022,0.5757575757575758,0.0330742516950554,0.3087992060866689,0.0643507030603804,0.0885182809493265,84,8,0.1865850632702009,0.0981398332264271,0.0410519563822963,0.047792293699355,0.0248056887712915,0.0539110302629403,-0.0028113113940797,0.0276090966936167,0.0124028443856457,0.0152141557797254,0.001819083843228,0.0031420539110302,0.0013229700678022,0.001819083843228,4.199106995204233,0.1473457913014718,0.4527865057053084,0.5472134942946916,0.7469819745328262,0.0888043658012237,85.05661348299724,5.753568030447193,72.855421686747,18.783132530120483,17.49397590361446,,,True,,,,,tt0052564,The Angry Red Planet,5.3,4292.0,The Angry Red Planet,False,83.0,False
4943,At the Earth's Core,1976.0,Adventure,Sci-Fi,,,,,,,15.0561797752809,2,1340,2.425373134328358,2.0,3250,886,0.2726153846153846,0.6060948081264108,0.0393846153846153,0.2982456140350877,0.064039408866995,0.2276119402985074,233,36,0.18116053563183,0.0753731343283582,0.1208955223880597,0.0569230769230769,0.0372307692307692,0.0427692307692307,-0.0015384615384615,0.0452284023668639,0.0218461538461538,0.0233846153846153,0.0033846153846153,0.0021538461538461,0.004,0.0027692307692307,3.916,0.1027692307692307,0.4424615384615384,0.5575384615384615,0.7772307692307693,0.0553846153846153,92.95706255060732,4.276315789473684,36.51685393258427,15.0561797752809,9.955056179775282,,,True,,,,,tt0074157,At the Earth's Core,5.1,6110.0,At the Earth's Core,False,89.0,False
4944,Empire of the Ants,1977.0,Horror,Sci-Fi,,,,,,,17.84269662921348,2,1588,3.0661209068010074,3.0,4869,1036,0.2127746970630519,0.5337837837837838,0.0369685767097966,0.3327855382087099,0.0608177522087528,0.11272040302267,118,11,0.1968156137647663,0.096977329974811,0.0755667506297229,0.0593551037173957,0.0418977202711028,0.0694187718217293,0.0014376668720476,0.0375826527689249,0.0195111932635037,0.0180735263914561,0.0032860957075374,0.0018484288354898,0.0039022386527007,0.0014376668720476,3.9435202300266994,0.1006366810433353,0.5007188334360239,0.4992811665639762,0.804888067364962,0.0579174368453481,93.44735833681158,5.817204301075269,54.70786516853933,17.84269662921348,11.640449438202246,,,True,,,,,tt0075989,Empire of the Ants,4.3,6123.0,Empire of the Ants,False,89.0,False
4945,The Enforcer,1976.0,Crime,,,,,,,,8.333333333333334,2,800,4.21125,4.0,3369,978,0.2902938557435441,0.5746421267893661,0.0403680617393885,0.259501187648456,0.0567270567270567,0.065,31,5,0.1581291759465478,0.18375,0.09375,0.0207776788364499,0.0471950133570792,0.0742059958444642,-0.0020777678836449,0.0264130174012509,0.0121697833184921,0.0142475512021371,0.0026714158504007,0.0029682398337785,0.0014841199168892,0.0029682398337785,4.055506084891659,0.1255565449688334,0.4390026714158504,0.5609973285841496,0.7693677649154052,0.0709409320273078,92.11807003834484,3.2740524781341107,35.09375,8.333333333333334,10.1875,,,True,200.0,Dirty Harry,3.0,5.0,tt0074483,The Enforcer,6.7,52963.0,The Enforcer,False,96.0,False
4946,An Eye for an Eye,1981.0,Action,Crime,Thriller,,,,,,11.452830188679243,2,1214,4.569192751235585,5.0,5547,1192,0.2148909320353344,0.5587248322147651,0.0380385794122949,0.343851424450054,0.078629395852119,0.0766062602965403,61,10,0.2112523667838788,0.1457990115321252,0.0667215815485996,0.052641067243555,0.0447088516315125,0.052641067243555,-0.0057688840814854,0.03746446650611,0.015864431224085,0.0216333153055705,0.0028844420407427,0.0030647196682891,0.0014422210203713,0.0023436091581034,4.052460789616009,0.1222282314764737,0.4779159906255634,0.5220840093744367,0.78186407066883,0.0667027221921759,91.02131535064,5.313218390804598,52.33018867924528,11.452830188679245,11.245283018867925,,,True,,,,,tt0082350,An Eye for an Eye,5.6,5202.0,An Eye for an Eye,False,106.0,False
4947,The Gauntlet,1977.0,Action,,,,,,,,15.394495412844035,2,1678,4.418951132300357,4.0,7415,1439,0.1940660822656776,0.5316191799861014,0.0434254888739042,0.3667386026436471,0.0766221502765412,0.0697258641239571,65,5,0.2216901598435287,0.1477949940405244,0.1066746126340882,0.0530006743088334,0.0534052596089008,0.0713418745785569,-0.0039109912339851,0.0281708133855987,0.0121375590020229,0.016048550236008,0.005664194200944,0.0010788941335131,0.0013486176668914,0.0017532029669588,3.9488873904248143,0.10708024275118,0.4931894807821982,0.5068105192178017,0.8089008766014835,0.0519217801753202,95.72800795870016,4.85910878112713,68.02752293577981,15.394495412844037,13.20183486238532,,,True,,,,,tt0076070,The Gauntlet,6.4,27301.0,The Gauntlet,False,109.0,False
4948,I Bury the Living,1958.0,Horror,,,,,,,,26.79220779220779,2,2063,3.1871061560833738,3.0,6575,1313,0.1996958174904943,0.536938309215537,0.034828897338403,0.3466686948585336,0.074851665905979,0.0993698497333979,126,6,0.2107705179888948,0.0625302956858943,0.0029083858458555,0.0506463878326996,0.0393916349809885,0.059467680608365,-0.0082129277566539,0.0370428139773598,0.0144486692015209,0.0226615969581749,0.0010646387832699,0.0036501901140684,0.0022813688212927,0.0045627376425855,4.017034220532319,0.1105703422053231,0.4640304182509506,0.5359695817490494,0.7850950570342206,0.0631178707224334,90.6643381943338,6.56187624750499,85.3896103896104,26.792207792207794,17.051948051948052,,,True,,,,,tt0051755,I Bury the Living,6.3,3474.0,I Bury the Living,False,77.0,False
4949,Invasion U.S.A.,1985.0,Action,Thriller,,,,,,,6.345794392523365,2,679,4.415316642120766,4.0,2998,894,0.2981987991994663,0.6073825503355704,0.0373582388258839,0.2599265932599266,0.0927903871829105,0.1237113402061855,59,9,0.1763724345069247,0.166421207658321,0.0706921944035346,0.0250166777851901,0.0420280186791194,0.0577051367578385,-0.0156771180787191,0.0314420198299867,0.0080053368912608,0.0236824549699799,0.0060040026684456,0.0033355570380253,0.0016677785190126,0.0033355570380253,4.116410940627085,0.1260840560373582,0.4329553035356904,0.5670446964643095,0.7611741160773849,0.0773849232821881,88.89842733971773,4.930921052631579,28.018691588785046,6.345794392523365,8.355140186915888,,,True,,,,,tt0089348,Invasion U.S.A.,5.5,12968.0,Invasion U.S.A.,False,107.0,False
4950,Lone Wolf McQuade,1983.0,Action,,,,,,,,8.83177570093458,2,945,4.534391534391534,5.0,4285,1089,0.2541423570595099,0.5684113865932048,0.0483080513418903,0.2861811391223156,0.0651412561288816,0.1121693121693121,67,8,0.1756740982841134,0.1883597883597883,0.1195767195767195,0.058343057176196,0.0567094515752625,0.0683780630105017,-0.0016336056009334,0.0441046825579447,0.0212368728121353,0.0228704784130688,0.0070011668611435,0.0018669778296382,0.0039673278879813,0.0032672112018669,3.982730455075846,0.104784130688448,0.4338389731621937,0.5661610268378063,0.7705950991831972,0.0548424737456242,92.56391026567536,4.315206445115811,40.046728971962615,8.83177570093458,10.177570093457945,,,True,,,,,tt0085862,Lone Wolf McQuade,6.3,16042.0,Lone Wolf McQuade,False,107.0,False
4951,Lord of the Flies,1990.0,Adventure,Drama,Thriller,,,,,,8.811111111111112,2,793,4.699873896595208,5.0,3727,774,0.2076737322243091,0.4547803617571059,0.0321974778642339,0.3564143853998926,0.1020134228187919,0.1147540983606557,57,14,0.2292309757079586,0.1563682219419924,0.1172761664564943,0.0560772739468741,0.0378320364904749,0.0770056345586262,-0.0112691172524818,0.0261676139188075,0.0075127448349879,0.0187818620874698,0.0018781862087469,0.0075127448349879,0.0013415615776764,0.0026831231553528,3.842500670780789,0.0858599409712905,0.4877917896431446,0.5122082103568554,0.8239871210088543,0.0375637241749396,98.71358553670797,4.723700887198986,41.41111111111111,8.811111111111112,8.6,,,True,,,,,tt0100054,Lord of the Flies,6.4,36594.0,Lord of the Flies,False,90.0,False
4952,Morons From Outer Space,1985.0,Comedy,Sci-Fi,,,,,,,20.6,2,1854,3.5668824163969797,3.0,6613,1405,0.2124603054589445,0.5587188612099644,0.0335702404355058,0.3708408953418027,0.1352291635153532,0.1769147788565264,214,12,0.2530439385918475,0.128371089536138,0.0765911542610571,0.0529260547406623,0.0403750189021624,0.0660819597761983,0.0054438227733252,0.0480574659579858,0.0267654619688492,0.0213216391955239,0.0012097383940722,0.0012097383940722,0.0052926054740662,0.0033267805836987,4.064116134885831,0.1209738394072281,0.4562225918645093,0.5437774081354907,0.7752910933010736,0.0665356116739755,90.21312904567736,5.244250594766059,73.47777777777777,20.6,15.61111111111111,,,True,,,,,tt0089622,Morons from Outer Space,4.5,2308.0,Morons from Outer Space,False,90.0,False
4953,The People That Time Forgot,1977.0,Adventure,Sci-Fi,,,,,,,11.252747252747254,2,1024,3.953125,4.0,4048,968,0.2391304347826087,0.5299586776859504,0.0333498023715415,0.281443044230294,0.0541275333662876,0.1748046875,135,23,0.1677993327567033,0.1201171875,0.1865234375,0.0469367588932806,0.0355731225296442,0.0555830039525691,-0.004199604743083,0.0422254463239544,0.0190217391304347,0.0232213438735177,0.0019762845849802,0.0024703557312252,0.0054347826086956,0.0019762845849802,3.9083498023715415,0.0889328063241106,0.4634387351778656,0.5365612648221344,0.7855731225296443,0.0469367588932806,94.0976512741412,4.701509872241579,44.48351648351648,11.252747252747254,10.637362637362637,,,True,,,,,tt0076535,The People That Time Forgot,5.4,3985.0,The People That Time Forgot,False,91.0,False
