UserID,MovieID,Tag,Date
38875,51471,London,2007-04-08 03:37:29
38875,51471,parliament,2007-04-08 03:38:11
38875,51471,political drama,2007-04-08 03:38:11
38875,51471,slavery,2007-04-08 03:38:11
38875,51931,Manhattan,2007-04-27 15:50:18
38875,51931,New York,2007-04-27 15:50:18
38875,51931,post-traumatic stress disorder,2007-04-27 15:50:18
38875,53123,London,2008-03-14 09:37:02
38875,53123,United Kingdom,2008-03-14 09:37:02
38875,53894,corruption,2007-07-12 20:55:54
38875,53894,Cuba,2007-07-12 20:55:54
38875,53894,health care,2007-07-12 20:55:54
38875,53894,insurance,2007-07-12 20:55:54
38875,53894,politics,2007-07-12 20:55:54
38875,54190,Rock and Roll,2007-12-30 23:10:10
38875,58803,Massachusetts Institute of Technology,2008-06-02 05:37:36
38875,60069,Pixar,2008-09-28 02:43:03
38875,61160,shallow,2008-09-28 02:44:35
38875,62344,Connecticut,2008-11-23 05:35:12
38875,62344,depression,2008-11-23 05:35:12
38875,62344,family dynamics,2008-11-23 05:35:12
38875,62344,grief,2008-11-23 05:35:11
38875,62344,relationships,2008-11-23 05:35:12
38875,62344,Stamford CT,2008-11-23 05:35:12
38875,62434,light-hearted,2008-10-23 03:50:08
38875,62434,Monroeville,2008-10-23 03:50:08
38875,62434,Pennsylvania,2008-10-23 03:50:08
38875,62434,Pittsburgh,2008-10-23 03:50:08
38875,62434,winter,2008-10-23 03:50:08
38875,63082,Mumbai,2008-12-20 05:30:46
38875,64034,Holocaust,2008-12-14 02:39:21
38875,64034,irony,2008-12-14 02:36:36
38875,64034,Nazi,2008-12-14 02:36:36
38875,64034,Nazi Germany,2008-12-14 02:36:36
38875,64701,France,2009-01-01 07:13:03
38882,4816,goofy,2008-02-08 03:09:42
38889,1203,open mind,2008-02-08 04:49:32
38889,3196,tenacity,2008-02-08 04:49:00
38889,3359,unsung masterpiece,2008-02-08 04:50:59
38889,3504,prophetic,2008-02-08 04:47:45
38889,7121,Ahead of its time,2008-02-08 04:50:14
38889,8337,Bogart,2008-02-08 04:45:02
38889,39292,history,2008-02-08 04:45:52
38900,37386,yeah but damn is she hot,2006-04-16 09:46:22
38902,1961,Oscar (Best Picture),2006-05-19 15:48:24
38914,47610,Paul Giamatti,2008-02-08 10:46:24
38927,1673,porn industry,2007-02-05 01:12:46
38927,1682,held captive,2007-02-05 01:28:28
38927,1721,adventure at sea,2007-02-05 01:29:27
38927,1721,distress call,2007-02-05 01:29:27
38927,1721,SOS,2007-02-05 01:29:27
38927,1779,sea bottom,2007-02-05 01:33:10
38927,1907,Asian culture,2007-02-05 01:35:28
38927,2321,Tobey Maguire,2007-02-05 01:08:45
38927,2336,head-of-state,2007-02-05 01:11:12
38927,2336,monarchy,2007-02-05 01:11:12
38927,2617,special effects,2007-02-05 01:09:44
38927,2686,Samuel L. Jackson,2007-02-05 01:08:01
38927,2700,adult humor,2007-02-05 01:06:03
38927,2702,Spike Lee,2007-02-05 01:05:06
38927,2890,gold heist,2007-02-05 01:30:31
38927,3354,space calamity,2007-02-05 01:36:01
38927,3354,space travel,2007-02-05 01:36:01
38927,3896,Ryan Phillippe,2007-02-05 01:04:31
38927,5349,Tobey Maguire,2007-02-05 01:32:13
38927,6220,remake,2007-02-05 01:25:28
38927,6333,sequels,2007-02-05 01:24:16
38927,6565,Tobey Maguire,2007-02-05 01:33:45
38927,6947,seafaring,2007-02-05 01:10:27
38927,7162,appalachia,2007-02-05 01:20:39
38927,7162,colonial days,2007-02-05 01:20:39
38927,7263,sports,2007-02-05 01:36:35
38927,7360,remake,2007-02-05 01:19:22
38927,8636,Tobey Maguire,2007-02-05 01:31:53
38927,8836,old fashion romance,2007-02-05 01:27:59
38927,8970,life of noted author,2007-02-05 01:18:05
38927,27790,a welcome surprise,2007-02-05 01:37:41
38927,27790,original subject,2007-02-05 01:37:41
38927,30793,children's novel,2007-02-05 01:12:24
38927,30816,remake,2007-02-05 01:34:53
38927,32587,graphic novel,2007-02-05 01:07:05
38927,33615,Africa,2007-02-05 01:27:13
38927,33679,erotic tension,2007-02-05 01:26:45
38927,36529,gun smuggling,2007-02-05 01:38:24
38927,37739,sports,2007-02-05 01:17:07
38927,39435,sword fighting,2007-02-05 01:38:59
38927,45081,guilty pleasure,2007-02-05 01:15:25
38927,45722,seafaring,2007-02-05 01:34:25
38927,46974,9/11,2007-02-05 01:24:57
38927,48385,racially offensive,2007-02-05 01:23:33
38927,48385,religiously offensive,2007-02-05 01:23:33
38927,48774,futuristic,2007-02-05 01:21:48
38927,49272,007,2007-02-05 01:22:38
38927,49272,first novel,2007-02-05 01:22:38
38927,49272,James Bond,2007-02-05 01:22:38
38927,51077,not true to the book,2007-03-02 20:22:58
38928,27822,Nudity (Topless - Notable),2006-11-14 06:42:47
38934,25,Bibliothek,2008-02-08 14:36:17
38934,5916,euthanasia,2008-02-08 15:21:39
38957,527,drama,2006-05-19 22:29:12
38957,527,historical,2006-05-19 22:29:14
38957,527,Holocaust,2006-05-19 22:28:53
38957,527,Liam Neeson,2006-05-19 22:29:06
38957,527,Steven Spielberg,2006-05-19 22:29:00
38957,527,true story,2006-05-19 22:29:03
38957,527,World War II,2006-05-19 22:28:59
38957,1961,autism,2006-05-19 22:28:04
38957,1961,Dustin Hoffman,2006-05-19 22:27:58
38957,1961,Tom Cruise,2006-05-19 22:27:56
38957,1961,true story,2006-05-19 22:28:11
38957,2268,court,2006-05-19 22:25:38
38957,2268,drama,2006-05-19 22:26:44
38957,2268,Jack Nicholson,2006-05-19 22:25:49
38957,2268,military,2006-05-19 22:25:40
38957,2268,Tom Cruise,2006-05-19 22:25:35
38960,6323,John Cusack,2008-04-01 21:56:53
38960,8640,bullshit history,2008-03-20 22:36:51
39033,110,adult,2006-06-14 21:09:15
39033,110,Sad part quite shocking,2006-06-14 21:08:03
39033,318,profound,2006-05-25 21:15:34
39033,318,seen more than once,2006-05-25 21:15:34
39033,527,anti-semitism,2006-05-25 20:36:16
39033,1645,blaspheme,2006-05-25 20:37:16
39033,1777,funny,2006-05-25 21:15:54
39033,1805,'sexy',2006-05-25 20:57:43
39033,2700,distasteful,2006-05-25 21:11:14
39033,2700,mature,2006-05-25 21:11:14
39033,3785,Comedy,2007-05-23 07:58:18
39033,3785,fake horror,2007-05-23 07:58:03
39033,4973,sweet,2006-05-25 21:16:53
39033,6188,mature,2006-05-25 21:18:07
39033,6874,mature,2006-05-25 21:11:51
39033,8372,classic,2006-05-25 21:12:27
39033,8372,suitable for kids,2006-05-25 21:12:27
39033,8961,seen more than once,2006-05-25 21:14:18
39033,35836,eccentric,2006-05-25 21:06:37
39033,35836,eccentricity,2006-05-25 21:05:52
39033,48600,Judaism,2008-10-25 12:31:25
39033,52604,courtroom drama,2007-05-23 07:43:53
39033,52604,murder,2007-05-23 07:44:23
39033,52604,murder mystery,2007-05-23 07:44:17
39033,59440,anti-abortion,2008-10-25 12:28:15
39033,59440,heartwarming,2008-10-25 12:28:31
39033,59440,love story,2008-10-25 12:28:42
39047,26614,Matt Damon,2008-10-30 13:45:23
39047,44191,Hugo Weaving,2008-10-30 13:39:21
39047,44191,Natalie Portman,2008-10-30 13:39:30
39047,59784,Jack Black,2008-10-30 13:38:42
39050,339,cute romance,2007-04-06 03:40:00
39050,715,AOlivier Martinez!,2007-04-06 03:33:47
39050,780,don't take it seriously folks!,2007-04-06 03:37:42
39050,2067,romantic,2007-04-06 04:03:56
39050,5135,mosaic,2007-04-06 03:01:03
39050,8969,over the top girlie girl movie,2007-04-06 03:14:43
39050,40583,gotta watch 2x,2007-04-06 03:05:41
39050,42197,hysterical in a quirky way,2007-04-06 02:54:50
39050,44204,unforgetable,2007-04-06 04:32:11
39050,45950,Must see!,2007-04-06 03:56:08
39050,51884,real,2007-04-06 02:59:50
39054,750,nuclear war,2006-05-21 23:25:27
39065,62,music,2006-11-11 04:56:46
39065,101,quirky,2006-11-11 04:54:33
39065,260,nerdy,2006-11-11 05:10:32
39065,337,coming of age,2006-11-11 05:13:48
39065,410,quirky,2006-11-11 04:54:48
39065,497,cute,2006-11-11 05:08:49
39065,509,attachment,2006-11-11 04:45:13
39065,509,music,2006-11-11 05:02:45
39065,509,sexuality,2006-11-11 05:02:55
39065,524,inspiring sports movie,2006-11-11 05:04:11
39065,551,Christmas,2006-12-05 19:24:11
39065,802,clarivoyance,2006-11-11 04:56:14
39065,830,women,2006-11-11 04:49:52
39065,953,utopia,2006-11-11 04:45:49
39065,1059,colourful,2006-11-11 04:55:20
39065,1088,coming of age,2006-11-11 05:14:32
39065,1088,cute,2006-11-11 05:09:38
39065,1196,nerdy,2006-11-11 05:10:32
39065,1197,nerdy,2006-11-11 05:10:36
39065,1197,quirky,2006-11-11 04:48:49
39065,1203,social psychology,2006-11-11 04:54:51
39065,1210,nerdy,2006-11-11 05:10:29
39065,1243,quirky,2006-11-11 04:51:40
39065,1265,clarivoyance,2006-11-11 05:02:11
39065,1265,cute,2006-11-11 05:09:02
39065,1265,utopia,2006-11-11 05:09:01
39065,1271,women,2006-11-11 04:46:04
39065,1288,quirky,2006-11-11 04:55:34
39065,1307,cute,2006-11-11 05:08:27
39065,1449,quirky,2006-11-11 04:50:56
39065,1639,sexuality,2006-11-11 04:42:33
39065,1682,utopia,2006-11-11 05:08:27
39065,1747,politics,2006-11-11 05:05:38
39065,1956,depression,2006-11-11 04:56:22
39065,2124,quirky,2006-11-11 04:54:45
39065,2266,clarivoyance,2006-11-11 04:54:02
39065,2294,capitalism,2006-11-11 05:12:06
39065,2294,coming of age,2006-11-11 05:12:44
39065,2316,women,2006-11-11 04:56:13
39065,2321,attachment,2006-11-11 05:08:35
39065,2321,coming of age,2006-11-11 05:15:41
39065,2321,utopia,2006-11-11 04:44:54
39065,2357,faith,2006-11-11 04:53:55
39065,2395,coming of age,2006-11-11 05:15:29
39065,2395,notable soundtrack,2008-03-26 16:35:57
39065,2395,quirky,2006-11-11 04:43:35
39065,2413,quirky,2006-11-11 05:11:48
39065,2502,quirky,2006-11-11 04:51:59
39065,2691,attachment,2006-11-11 05:11:04
39065,2691,music,2006-11-11 04:49:19
39065,2693,quirky,2006-11-11 04:55:32
39065,2723,quirky,2006-11-11 04:52:29
39065,2739,race,2006-11-11 04:46:24
39065,2739,women,2006-11-11 04:46:31
39065,2774,sexuality,2006-11-11 04:54:36
39065,2858,attachment,2006-11-11 05:08:05
39065,2858,coming of age,2006-11-11 05:15:18
39065,2858,sexuality,2006-11-11 04:42:50
39065,2959,capitalism,2006-11-11 04:53:36
39065,3175,parody,2006-11-11 04:53:29
39065,3178,race,2006-11-11 04:57:09
39065,3255,sisters,2008-07-11 17:02:22
39065,3317,coming of age,2006-11-11 05:12:34
39065,3317,sexuality,2006-11-11 04:50:50
39065,3786,coming of age,2006-11-11 05:12:56
39065,3786,cute,2006-11-11 05:11:51
39065,3786,sexuality,2006-11-11 04:50:18
39065,3844,women,2006-11-11 04:48:36
39065,3882,inspiring sports movie,2006-11-11 05:04:19
39065,3911,quirky,2006-11-11 04:46:54
39065,3914,sexuality,2006-11-11 04:59:39
39065,3967,coming of age,2006-11-11 05:12:55
39065,3967,gender,2006-11-11 04:50:27
39065,3996,colourful,2006-11-11 04:46:20
39065,4014,colourful,2006-11-11 05:14:41
39065,4014,cute,2006-11-11 05:09:42
39065,4226,attachment,2006-11-11 05:10:49
39065,4248,capitalism,2006-11-11 05:05:11
39065,4248,cute,2006-11-11 05:11:15
39065,4308,colourful,2006-11-11 04:41:55
39065,4474,women,2006-11-11 04:50:31
39065,4641,attachment,2006-11-11 05:09:13
39065,4641,coming of age,2006-11-11 05:14:19
39065,4641,quirky,2006-11-11 04:45:54
39065,4642,music,2006-11-11 04:53:01
39065,4642,sexuality,2006-11-11 04:53:01
39065,4678,quirky,2006-11-11 04:55:28
39065,4816,quirky,2006-11-11 04:55:02
39065,4886,cute,2006-11-11 05:10:52
39065,4973,coming of age,2006-11-11 05:15:24
39065,4973,quirky,2006-11-11 04:43:12
39065,4973,whimsical,2006-12-05 19:24:00
39065,4979,quirky,2006-11-11 04:41:47
39065,5135,colourful,2006-11-11 04:45:37
39065,5135,music,2006-11-11 05:01:34
39065,5135,sexuality,2006-11-11 04:45:37
39065,5222,cute,2006-11-11 05:11:05
39065,5222,sexuality,2006-11-11 04:49:28
39065,5298,quirky,2006-11-11 04:57:12
39065,5902,quirky,2006-11-11 04:48:18
39065,5992,attachment,2006-11-11 05:08:26
39065,5992,women,2006-11-11 04:42:12
39065,6188,quirky,2006-11-11 04:56:26
39065,6296,quirky,2006-11-11 04:42:00
39065,6367,colourful,2006-11-11 04:42:24
39065,6385,coming of age,2006-11-11 05:13:52
39065,6385,women,2006-11-11 04:48:30
39065,6881,quirky,2006-11-11 04:51:52
39065,6942,cute,2006-11-11 04:52:47
39065,6974,quirky,2006-11-11 04:57:25
39065,7090,colourful,2006-11-11 04:49:41
39065,7090,violence,2006-11-11 05:05:17
39065,7147,colourful,2006-11-11 05:14:48
39065,7147,cute,2006-11-11 05:09:42
39065,7147,quirky,2006-11-11 04:46:42
39065,7361,attachment,2006-11-11 05:11:32
39065,7361,colourful,2006-11-11 04:50:03
39065,7361,quirky,2006-11-11 04:50:03
39065,8010,race,2006-11-11 04:51:49
39065,8784,coming of age,2006-11-11 05:14:26
39065,8784,quirky,2006-11-11 04:45:58
39065,8910,existentialism,2006-12-05 19:23:33
39065,8910,whimsical,2006-12-05 19:23:36
39065,27850,capitalism,2006-11-11 04:50:47
39065,27899,attachment,2006-11-11 05:10:03
39065,27899,existentialism,2006-12-05 19:23:40
39065,30707,inspiring sports movie,2006-11-11 05:05:03
39065,30810,quirky,2006-11-11 04:49:11
39065,33166,racism,2006-12-26 23:02:32
39065,36535,colourful,2006-11-11 04:57:50
39065,37729,music,2006-11-11 04:57:52
39065,38061,no,2008-08-18 03:36:17
39065,39183,sexuality,2006-11-11 04:50:22
39065,40819,biography,2008-03-15 05:46:57
39065,40826,bohemia,2006-11-11 05:15:37
39065,40826,colourful,2006-11-11 04:43:45
39065,42004,coming of age,2006-11-11 05:06:10
39065,42004,gender,2006-11-11 05:06:10
39065,42004,sexuality,2006-11-11 05:06:10
39065,44191,colourful,2006-11-13 05:00:15
39065,44191,revolution,2006-11-13 05:00:18
39065,44195,satire,2006-12-31 07:07:15
39065,49220,subtle humor,2007-05-11 00:09:42
39065,56367,notable soundtrack,2008-03-26 16:34:23
39065,56367,witty,2008-03-26 16:34:15
39065,58191,no,2008-08-18 03:39:09
39065,58559,no,2008-08-18 03:39:42
39065,61024,no,2008-08-18 03:40:10
39065,62293,not interested,2008-11-09 21:40:40
39082,608,quirky,2007-04-06 07:22:15
39084,55245,rubbish,2008-03-15 21:00:46
39104,6377,Disney,2006-05-20 23:50:06
39126,2406,adventure,2006-05-21 00:50:15
39126,2406,jungle,2006-05-21 00:50:15
39136,908,Clever,2006-05-21 03:09:37
39137,2722,shark,2008-02-08 21:17:08
39137,30793,remake,2008-02-08 21:17:38
39156,6306,Wilco,2007-08-02 04:34:57
39177,2134,for katie,2007-01-15 12:56:52
39177,4973,for katie,2007-01-15 12:49:50
39177,4979,for katie,2007-01-15 12:51:48
39177,5617,for katie,2007-01-15 12:51:31
39177,5890,for katie,2007-01-15 12:53:54
39177,7265,for katie,2007-01-15 12:58:49
39177,7323,for katie,2007-01-15 12:53:01
39177,7382,for katie,2007-01-15 12:49:16
39177,8376,for katie,2007-01-15 12:57:50
39177,8638,for katie,2007-01-15 12:49:36
39177,8873,for katie,2007-01-15 12:52:20
39177,8949,for katie,2007-01-15 12:51:39
39177,27266,for katie,2007-01-15 12:54:29
39177,31263,for katie,2007-01-15 12:50:06
39177,33621,for katie,2007-01-15 12:51:07
39177,36276,for katie,2007-01-15 12:48:37
39177,38600,for katie,2007-01-15 12:49:21
39191,42723,Disappointing,2006-01-08 23:27:41
39262,52952,less than 300 ratings,2008-02-29 01:24:41
39272,1639,Kevin Smith,2008-10-31 06:25:08
39272,37384,Ryan Reynolds,2008-10-29 20:28:19
39282,154,Bunuel,2006-05-22 22:27:36
39282,353,Proyas,2006-05-22 00:29:15
39282,750,Stanley Kubrick,2006-05-22 00:25:08
39282,908,Hitchcock,2006-05-22 00:24:52
39282,923,Orson Welles,2006-05-22 00:26:00
39282,1208,drugs,2006-05-22 00:24:37
39282,1217,Kurosawa,2006-05-24 12:25:21
39282,1237,Ingmar Bergman,2006-05-23 10:29:44
39282,1305,Wim Wenders,2006-05-22 00:55:53
39282,1529,90210 on acid,2006-10-14 01:19:12
39282,1611,Gus Van Sant,2006-05-22 00:50:34
39282,1748,Proyas,2006-05-22 00:31:33
39282,1884,drugs,2006-05-22 00:26:15
39282,1921,Darren Aronofsky,2006-05-22 22:45:02
39282,2076,David Lynch,2006-05-23 10:31:08
39282,2289,Robert Altman,2006-05-24 12:25:45
39282,2599,MTV,2006-05-21 20:03:46
39282,2600,cronenberg,2006-05-22 22:28:05
39282,2873,paul auster,2006-10-04 20:21:11
39282,2966,David Lynch,2006-05-23 10:29:34
39282,3108,Gilliam,2006-05-22 22:19:50
39282,3552,stoner movie,2006-05-22 00:25:55
39282,3676,David Lynch,2006-05-22 22:43:22
39282,3949,Darren Aronofsky,2006-05-22 22:45:26
39282,4144,Wong Kar Wai,2006-05-23 10:27:26
39282,5269,Haneke,2006-05-22 22:28:28
39282,5878,Almodovar,2006-05-22 00:25:29
39282,5995,Roman Polanski,2006-05-23 10:25:49
39282,6460,Orson Welles,2006-05-22 22:27:24
39282,6641,Haneke,2006-05-22 22:28:51
39282,6975,Haneke,2007-01-01 20:21:57
39282,7123,cronenberg,2006-05-22 22:26:30
39282,7361,Charlie Kaufman,2006-05-22 00:26:11
39282,8367,Haneke,2006-05-22 22:29:04
39282,36276,Haneke,2006-05-22 22:25:57
39302,4381,French,2006-12-08 11:15:54
39302,7256,mountains,2006-05-22 01:07:54
39316,27608,CGI,2007-06-18 17:20:38
39316,27608,Egyptian Mythology,2007-06-18 17:22:57
39316,27608,futuristic,2007-06-18 17:22:08
39316,27608,gods,2007-06-18 17:22:27
39316,27608,New York City,2007-06-18 17:23:06
39316,27608,Nudity (Topless),2007-06-18 17:20:19
39316,44191,fascism,2007-06-18 17:30:16
39316,44191,graphic novel,2007-06-18 17:30:20
39316,44191,Hugo Weaving,2007-06-18 17:30:13
39316,44191,London,2007-06-18 17:30:25
39316,44555,Deutsch,2007-06-18 17:34:21
39316,44555,Deutschland,2007-06-18 17:34:25
39316,44555,Germany,2007-06-18 17:34:13
39316,44555,Stasi,2007-06-18 17:34:30
39316,44555,suicide,2007-06-18 17:34:16
39316,45210,9/11,2007-06-18 17:32:12
39316,45210,terrorism,2007-06-18 17:32:28
39316,46578,dysfunctional,2007-06-18 17:30:50
39316,46578,family,2007-06-18 17:30:41
39316,46578,road trip,2007-06-18 17:30:42
39316,46578,steve carell,2007-06-18 17:30:54
39316,48043,cerebral,2007-06-18 17:24:31
39316,48043,Darren Aronofsky,2007-06-18 17:24:41
39316,48043,fountain of youth,2007-06-18 17:24:33
39316,48043,time travel,2007-06-18 17:24:36
39316,48774,Clive Owen,2007-06-18 17:31:30
39316,48774,dystopia,2007-06-18 17:31:25
39316,48774,infertility,2007-06-18 17:31:18
39316,51255,parody,2007-06-18 17:12:52
39316,51255,Simon Pegg,2007-06-18 17:13:27
39320,4535,From an epic ballad,2008-03-06 11:18:26
39320,4535,historic Austrialian Outback,2008-03-06 11:18:26
39320,6591,horror of religion,2008-07-16 09:37:42
39320,8361,beautiful music,2008-03-04 08:49:16
39320,26680,so bad it is good,2008-04-11 09:24:47
39320,60516,just plain stupid,2008-08-04 11:39:48
39341,1220,Blues,2006-05-22 01:40:46
39341,1220,Chicago,2006-05-22 01:39:55
39341,1220,John Belushi,2006-05-22 01:40:46
39362,1097,dated,2006-09-16 04:44:38
39362,2398,dated,2006-09-16 04:53:35
39362,3448,Bruno Kirby,2006-09-16 05:08:53
39362,4361,dated,2006-09-16 05:02:55
39390,912,Film Noir,2006-05-22 17:36:58
39390,1394,classic,2006-05-22 17:46:28
39390,1394,coen bros,2006-05-22 17:46:28
39390,2019,classic,2006-05-22 17:43:07
39390,2019,influencial,2006-05-22 17:43:08
39390,7915,Samurai Fiction,2006-05-27 07:13:12
39393,1391,nice,2006-01-16 20:37:33
39393,42015,funny,2006-02-13 21:23:01
39431,3717,Nicholas Cage,2006-09-21 17:06:15
39463,344,silly fun,2006-05-22 20:47:20
39463,1485,over the top,2006-05-22 20:46:55
39463,2406,silly fun,2006-05-22 20:46:38
39480,3157,bad,2007-04-08 12:19:44
39513,235,Underrated piece of genius,2006-05-22 22:52:09
39513,780,cheese,2006-05-22 22:52:21
39513,780,cheesy,2006-05-22 22:52:29
39513,8959,Magnificent,2006-05-22 22:55:28
39513,44761,pretentious garbage about good things,2006-05-22 22:53:39
39524,1517,screwball,2006-05-22 23:13:11
39524,3996,picturesque drama,2006-05-22 23:13:54
39594,5177,Orson Welles,2008-02-10 20:41:54
39599,51935,see more than once,2007-04-08 12:45:17
39607,2858,suburbia,2006-07-13 17:52:12
39607,4741,seen more than once,2006-07-13 17:54:01
39607,5269,very estrange,2006-04-17 09:15:16
39607,7034,seen more than once,2006-07-13 17:53:15
39607,45720,terrible,2006-11-25 12:35:34
39608,515,romance,2008-10-30 15:28:40
39608,596,pixar,2008-10-30 15:24:54
39608,903,Alfred Hitchcock,2008-10-30 15:25:20
39608,1821,gay,2008-10-30 17:32:24
39608,2690,Romance,2008-10-30 16:52:01
39608,3082,James Bond,2008-10-30 15:36:35
39608,3548,queer,2008-10-30 17:42:35
39608,6502,sci-fi,2008-10-30 15:40:58
39608,47940,Gay,2008-11-11 19:27:38
39608,61646,Gay,2008-11-11 19:29:11
39609,150,Ron Howard,2006-05-26 19:48:25
39617,922,Hollywood,2006-09-04 05:08:40
39629,953,Christmas,2008-06-18 13:56:20
39629,953,Frank Capra,2008-06-18 13:56:24
39629,1059,great soundtrack,2008-06-18 15:57:16
39629,3897,great soundtrack,2008-06-18 15:57:34
39629,48082,favourite,2008-02-10 21:20:55
39629,60894,biography,2008-09-30 21:26:50
39629,60894,dylan thomas,2008-09-30 21:26:50
39629,60894,poetry,2008-09-30 21:26:50
39629,60894,wales,2008-09-30 21:26:50
39643,1249,In Netflix Queue,2006-06-05 21:12:10
39677,353,Sexualized violence,2007-02-24 03:49:12
39677,532,John Waters,2007-01-11 16:32:29
39677,541,Sexualized violence,2007-02-24 03:41:24
39677,593,Sexualized violence,2007-02-24 03:46:23
39677,1092,Sexualized violence,2007-02-24 03:40:45
39677,1760,Alan Cumming,2007-01-11 16:35:30
39677,2505,Sexualized violence,2007-02-24 03:37:09
39677,2762,M. Night Shyamalan,2007-03-14 04:03:03
39677,2841,Sexualized violence,2007-02-24 03:48:05
39677,2908,Sexualized violence,2007-02-24 03:43:31
39677,3113,Sexualized violence,2007-02-24 03:37:40
39677,3793,amazing fight choreography,2007-07-08 04:21:09
39677,3993,Sexualized violence,2007-02-24 03:49:42
39677,3994,M. Night Shyamalan,2007-03-14 04:03:09
39677,3994,Sexualized violence,2007-02-24 03:47:51
39677,4308,Sexualized violence,2007-02-24 03:53:20
39677,4465,Sexualized violence,2007-02-24 03:38:15
39677,5225,sexy,2007-07-23 23:22:26
39677,5502,M. Night Shyamalan,2007-03-14 04:03:06
39677,5617,BDSM,2006-10-06 18:00:10
39677,6283,Sexualized violence,2007-02-24 03:43:24
39677,6333,amazing fight choreography,2007-07-08 04:20:55
39677,6502,Sexualized violence,2007-02-24 03:51:43
39677,6857,Sexualized violence,2007-02-24 03:38:56
39677,6874,Sexualized violence,2007-02-24 03:50:29
39677,6914,BDSM,2006-10-06 17:59:56
39677,8783,M. Night Shyamalan,2007-03-14 04:03:12
39677,8983,Sexualized violence,2007-02-24 03:37:23
39677,33166,Sexualized violence,2007-02-24 03:51:15
39677,40870,glbt,2007-03-27 13:24:31
39677,40870,good direction,2007-03-27 13:24:39
39677,44191,Sexualized violence,2007-02-24 03:41:03
39677,44759,Sexualized violence,2007-02-24 03:43:00
39677,45186,damsel in distress,2007-07-08 04:29:48
39677,45730,M. Night Shyamalan,2007-03-14 04:03:00
39677,46965,Sexualized violence,2007-02-24 03:49:35
39677,51086,Sexualized violence,2007-02-24 03:40:07
39677,51662,gratuitous,2007-03-24 15:53:01
39677,51662,homoerotic,2007-03-24 15:53:19
39677,51662,sexualized violence,2007-03-24 15:53:06
39677,56757,gratuitous,2008-01-18 21:02:31
39677,56757,Musical,2008-01-18 21:02:38
39677,58803,based on a true story,2008-04-09 21:26:17
39677,58803,gambling,2008-04-09 21:26:17
39677,58803,strong start weak finish,2008-04-09 21:26:17
39677,62434,racist humor,2008-11-02 03:29:03
39689,266,mountain man,2007-10-23 02:55:23
39689,266,prohibition,2007-10-23 02:55:23
39689,266,war,2007-10-23 02:55:23
39689,266,western,2007-10-23 02:54:26
39689,410,goth,2008-02-10 04:39:11
39689,410,macabre,2008-02-10 04:39:11
39689,507,absent fathers,2007-12-30 04:29:12
39689,852,Texas,2008-02-06 02:48:53
39689,1748,Jennifer Connoly:Topless,2008-02-10 04:42:06
39689,1792,great chase scenes,2008-02-09 23:18:51
39689,2787,variations on a theme,2008-02-06 02:35:44
39689,2966,obstinance,2008-02-14 03:59:19
39689,3074,cowboy,2007-04-09 08:18:18
39689,3074,loner,2007-04-09 08:18:00
39689,3074,mountain man,2007-04-09 08:18:18
39689,3074,native american,2007-04-09 08:18:18
39689,3160,race riots,2008-03-16 20:12:14
39689,3160,racism,2008-03-16 20:12:22
39689,3644,Civil War,2007-12-26 03:40:48
39689,3644,Kansas History,2007-12-26 03:40:48
39689,3644,Quantrail's Raiders,2007-12-26 03:40:48
39689,3706,DEAL WITH THE DEVIL,2008-07-16 00:23:16
39689,3946,rape,2008-09-28 22:34:32
39689,3946,rohypnol,2008-09-28 22:34:32
39689,3946,roofies,2008-09-28 22:34:32
39689,3981,colonialism,2008-02-14 01:11:28
39689,4297,feudalism,2008-11-18 01:20:34
39689,4297,immigrants,2008-11-18 01:20:34
39689,4297,poverty,2008-11-18 01:20:34
39689,4591,Dungeons & Dragons,2008-10-05 23:59:34
39689,4591,Monty Python,2008-10-05 23:59:34
39689,4591,Satire,2008-10-05 23:59:34
39689,4809,working class,2008-10-13 20:57:39
39689,5420,encryption,2008-02-15 04:07:28
39689,5420,languages,2008-02-15 04:07:28
39689,5420,linguistics,2008-02-15 04:07:28
39689,5879,hanukkah,2008-01-18 04:20:31
39689,5879,jewish,2008-01-18 04:20:31
39689,5879,judaism,2008-01-18 04:20:31
39689,5879,stoner movie,2008-01-18 04:26:42
39689,6617,freegrazing,2008-09-27 02:02:24
39689,6885,erotic,2008-03-15 23:16:19
39689,6885,New York City,2008-03-15 23:16:19
39689,6885,serial killer,2008-03-15 23:16:19
39689,6885,tattoos,2008-03-15 23:16:19
39689,6939,cheating,2008-10-07 17:33:50
39689,6939,melodrama,2008-10-07 17:34:09
39689,6939,polygamy,2008-10-07 17:33:50
39689,6939,suicide,2008-10-07 17:33:50
39689,6987,surreal,2008-09-29 04:51:26
39689,7560,Mutually Assured Destruction,2008-10-07 01:23:23
39689,7827,corporate espionage,2008-02-14 01:53:55
39689,8119,blues,2008-07-16 00:20:58
39689,8119,DEAL WITH THE DEVIL,2008-07-16 00:20:46
39689,8711,homebuilding,2008-10-13 17:49:32
39689,8766,drunkeness,2008-04-11 01:36:18
39689,26131,torture (scene),2007-12-13 00:07:59
39689,26131,waterboarding,2007-12-13 00:07:59
39689,32174,guerilla warfare,2008-07-16 00:48:46
39689,32174,special forces,2008-07-16 00:48:46
39689,32174,Vietnam,2008-07-16 00:48:46
39689,32853,collaborators,2008-05-08 03:06:22
39689,32853,france,2008-05-08 03:06:49
